#  tau(fm)  epsilon_p(ideal)(cos)  epsilon_p(ideal)(sin)  epsilon_p(shear)(cos)  epsilon_p(shear)(sin)  epsilon_p(full)(cos)  epsilon_p(full)(sin)  epsilon_2p(ideal)(cos)  epsilon_2p(ideal)(sin)  epsilon_2p(shear)(cos)  epsilon_2p(shear)(sin)  epsilon_2p(full)(cos)  epsilon_2p(full)(sin)  epsilon_3p(ideal)(cos)  epsilon_3p(ideal)(sin)  epsilon_3p(shear)(cos)  epsilon_3p(shear)(sin)  epsilon_3p(full)(cos)  epsilon_3p(full)(sin)
9.300000e+00  6.947721e-02  -5.283855e-02  6.160311e-02  -4.816405e-02  6.280546e-02  -4.897124e-02  1.046102e-01  -8.567045e-02  1.025914e-01  -8.520191e-02  1.020772e-01  -8.454402e-02  6.753193e-02  1.888862e-02  6.584248e-02  1.914878e-02  6.527904e-02  1.906830e-02
9.315000e+00  6.936451e-02  -5.285414e-02  6.151630e-02  -4.818783e-02  6.270030e-02  -4.898473e-02  1.044352e-01  -8.562810e-02  1.024234e-01  -8.515711e-02  1.019124e-01  -8.450478e-02  6.748158e-02  1.887500e-02  6.578954e-02  1.913279e-02  6.523374e-02  1.905257e-02
9.330000e+00  6.925141e-02  -5.287020e-02  6.142902e-02  -4.821204e-02  6.259488e-02  -4.899877e-02  1.042598e-01  -8.558635e-02  1.022551e-01  -8.511291e-02  1.017471e-01  -8.446616e-02  6.743155e-02  1.886198e-02  6.573696e-02  1.911742e-02  6.518874e-02  1.903748e-02
9.345000e+00  6.913795e-02  -5.288653e-02  6.134131e-02  -4.823651e-02  6.248920e-02  -4.901315e-02  1.040841e-01  -8.554497e-02  1.020864e-01  -8.506912e-02  1.015816e-01  -8.442794e-02  6.738164e-02  1.884938e-02  6.568455e-02  1.910251e-02  6.514386e-02  1.902285e-02
9.360000e+00  6.902397e-02  -5.290279e-02  6.125300e-02  -4.826091e-02  6.238315e-02  -4.902756e-02  1.039079e-01  -8.550365e-02  1.019171e-01  -8.502540e-02  1.014155e-01  -8.438978e-02  6.733133e-02  1.883703e-02  6.563179e-02  1.908784e-02  6.509855e-02  1.900849e-02
9.375000e+00  6.890965e-02  -5.291892e-02  6.116426e-02  -4.828519e-02  6.227686e-02  -4.904193e-02  1.037313e-01  -8.546232e-02  1.017475e-01  -8.498169e-02  1.012490e-01  -8.435163e-02  6.728078e-02  1.882502e-02  6.557886e-02  1.907354e-02  6.505299e-02  1.899449e-02
9.390000e+00  6.879503e-02  -5.293501e-02  6.107513e-02  -4.830939e-02  6.217039e-02  -4.905633e-02  1.035544e-01  -8.542109e-02  1.015776e-01  -8.493809e-02  1.010823e-01  -8.431358e-02  6.723006e-02  1.881340e-02  6.552579e-02  1.905965e-02  6.500724e-02  1.898091e-02
9.405000e+00  6.867994e-02  -5.295085e-02  6.098543e-02  -4.833331e-02  6.206354e-02  -4.907051e-02  1.033771e-01  -8.537976e-02  1.014071e-01  -8.489437e-02  1.009151e-01  -8.427540e-02  6.717935e-02  1.880212e-02  6.547276e-02  1.904612e-02  6.496146e-02  1.896771e-02
9.420000e+00  6.856461e-02  -5.296660e-02  6.089541e-02  -4.835706e-02  6.195657e-02  -4.908462e-02  1.031995e-01  -8.533844e-02  1.012364e-01  -8.485065e-02  1.007477e-01  -8.423720e-02  6.712883e-02  1.879130e-02  6.541993e-02  1.903310e-02  6.491581e-02  1.895501e-02
9.435000e+00  6.844901e-02  -5.298253e-02  6.080501e-02  -4.838092e-02  6.184943e-02  -4.909893e-02  1.030216e-01  -8.529744e-02  1.010654e-01  -8.480721e-02  1.005800e-01  -8.419929e-02  6.707796e-02  1.878085e-02  6.536677e-02  1.902047e-02  6.486975e-02  1.894272e-02
9.450000e+00  6.833321e-02  -5.299872e-02  6.071433e-02  -4.840498e-02  6.174221e-02  -4.911355e-02  1.028436e-01  -8.525680e-02  1.008942e-01  -8.476414e-02  1.004120e-01  -8.416172e-02  6.702691e-02  1.877056e-02  6.531344e-02  1.900804e-02  6.482348e-02  1.893063e-02
9.465000e+00  6.821706e-02  -5.301482e-02  6.062318e-02  -4.842890e-02  6.163472e-02  -4.912811e-02  1.026652e-01  -8.521619e-02  1.007226e-01  -8.472107e-02  1.002437e-01  -8.412416e-02  6.697552e-02  1.876046e-02  6.525978e-02  1.899582e-02  6.477679e-02  1.891875e-02
9.480000e+00  6.810047e-02  -5.303055e-02  6.053150e-02  -4.845242e-02  6.152688e-02  -4.914235e-02  1.024863e-01  -8.517533e-02  1.005504e-01  -8.467776e-02  1.000749e-01  -8.408631e-02  6.692369e-02  1.875051e-02  6.520569e-02  1.898379e-02  6.472960e-02  1.890706e-02
9.495000e+00  6.798352e-02  -5.304623e-02  6.043936e-02  -4.847588e-02  6.141878e-02  -4.915662e-02  1.023071e-01  -8.513454e-02  1.003779e-01  -8.463453e-02  9.990574e-02  -8.404855e-02  6.687157e-02  1.874088e-02  6.515133e-02  1.897210e-02  6.468208e-02  1.889573e-02
9.510000e+00  6.786633e-02  -5.306177e-02  6.034688e-02  -4.849920e-02  6.131053e-02  -4.917084e-02  1.021277e-01  -8.509374e-02  1.002051e-01  -8.459130e-02  9.973631e-02  -8.401077e-02  6.681904e-02  1.873147e-02  6.509663e-02  1.896067e-02  6.463415e-02  1.888466e-02
9.525000e+00  6.774896e-02  -5.307727e-02  6.025413e-02  -4.852248e-02  6.120221e-02  -4.918511e-02  1.019481e-01  -8.505301e-02  1.000321e-01  -8.454818e-02  9.956670e-02  -8.397309e-02  6.676631e-02  1.872229e-02  6.504178e-02  1.894948e-02  6.458600e-02  1.887383e-02
9.540000e+00  6.763132e-02  -5.309284e-02  6.016101e-02  -4.854580e-02  6.109371e-02  -4.919951e-02  1.017682e-01  -8.501250e-02  9.985878e-02  -8.450525e-02  9.939680e-02  -8.393558e-02  6.671342e-02  1.871338e-02  6.498682e-02  1.893857e-02  6.453767e-02  1.886330e-02
9.555000e+00  6.751351e-02  -5.310854e-02  6.006760e-02  -4.856921e-02  6.098511e-02  -4.921410e-02  1.015882e-01  -8.497223e-02  9.968527e-02  -8.446260e-02  9.922670e-02  -8.389833e-02  6.666030e-02  1.870474e-02  6.493165e-02  1.892796e-02  6.448906e-02  1.885307e-02
9.570000e+00  6.739542e-02  -5.312383e-02  5.997381e-02  -4.859215e-02  6.087632e-02  -4.922829e-02  1.014079e-01  -8.493169e-02  9.951144e-02  -8.441962e-02  9.905630e-02  -8.386074e-02  6.660686e-02  1.869628e-02  6.487615e-02  1.891757e-02  6.444005e-02  1.884305e-02
9.585000e+00  6.727704e-02  -5.313936e-02  5.987963e-02  -4.861526e-02  6.076735e-02  -4.924275e-02  1.012273e-01  -8.489148e-02  9.933730e-02  -8.437698e-02  9.888561e-02  -8.382346e-02  6.655303e-02  1.868800e-02  6.482024e-02  1.890738e-02  6.439056e-02  1.883325e-02
9.600000e+00  6.715842e-02  -5.315515e-02  5.978512e-02  -4.863860e-02  6.065822e-02  -4.925753e-02  1.010465e-01  -8.485165e-02  9.916288e-02  -8.433470e-02  9.871466e-02  -8.378654e-02  6.649899e-02  1.867992e-02  6.476413e-02  1.889743e-02  6.434081e-02  1.882369e-02
9.615000e+00  6.703951e-02  -5.317120e-02  5.969022e-02  -4.866217e-02  6.054889e-02  -4.927265e-02  1.008654e-01  -8.481220e-02  9.898814e-02  -8.429281e-02  9.854338e-02  -8.374999e-02  6.644494e-02  1.867197e-02  6.470804e-02  1.888765e-02  6.429100e-02  1.881430e-02
9.630000e+00  6.692034e-02  -5.318714e-02  5.959495e-02  -4.868558e-02  6.043937e-02  -4.928768e-02  1.006840e-01  -8.477274e-02  9.881309e-02  -8.425091e-02  9.837181e-02  -8.371340e-02  6.639051e-02  1.866406e-02  6.465159e-02  1.887793e-02  6.424077e-02  1.880498e-02
9.645000e+00  6.680097e-02  -5.320281e-02  5.949936e-02  -4.870870e-02  6.032974e-02  -4.930251e-02  1.005025e-01  -8.473317e-02  9.863780e-02  -8.420888e-02  9.820002e-02  -8.367667e-02  6.633570e-02  1.865622e-02  6.459481e-02  1.886829e-02  6.419013e-02  1.879574e-02
9.660000e+00  6.668126e-02  -5.321850e-02  5.940337e-02  -4.873184e-02  6.021987e-02  -4.931744e-02  1.003206e-01  -8.469372e-02  9.846217e-02  -8.416700e-02  9.802788e-02  -8.364007e-02  6.628069e-02  1.864857e-02  6.453788e-02  1.885888e-02  6.413928e-02  1.878673e-02
9.675000e+00  6.656129e-02  -5.323391e-02  5.930701e-02  -4.875469e-02  6.010982e-02  -4.933217e-02  1.001385e-01  -8.465414e-02  9.828624e-02  -8.412500e-02  9.785546e-02  -8.360331e-02  6.622534e-02  1.864097e-02  6.448068e-02  1.884956e-02  6.408810e-02  1.877782e-02
9.690000e+00  6.644117e-02  -5.324934e-02  5.921040e-02  -4.877755e-02  5.999970e-02  -4.934700e-02  9.995623e-02  -8.461470e-02  9.811015e-02  -8.408315e-02  9.768288e-02  -8.356670e-02  6.616972e-02  1.863356e-02  6.442325e-02  1.884046e-02  6.403661e-02  1.876914e-02
9.705000e+00  6.632081e-02  -5.326493e-02  5.911343e-02  -4.880055e-02  5.988939e-02  -4.936206e-02  9.977373e-02  -8.457554e-02  9.793374e-02  -8.404160e-02  9.750999e-02  -8.353036e-02  6.611394e-02  1.862619e-02  6.436569e-02  1.883145e-02  6.398492e-02  1.876054e-02
9.720000e+00  6.620012e-02  -5.328057e-02  5.901602e-02  -4.882358e-02  5.977884e-02  -4.937724e-02  9.959091e-02  -8.453656e-02  9.775696e-02  -8.400022e-02  9.733673e-02  -8.349417e-02  6.605766e-02  1.861886e-02  6.430762e-02  1.882253e-02  6.393266e-02  1.875203e-02
9.735000e+00  6.607925e-02  -5.329629e-02  5.891830e-02  -4.884662e-02  5.966814e-02  -4.939252e-02  9.940790e-02  -8.449777e-02  9.757993e-02  -8.395903e-02  9.716323e-02  -8.345814e-02  6.600079e-02  1.861153e-02  6.424898e-02  1.881363e-02  6.387976e-02  1.874356e-02
9.750000e+00  6.595820e-02  -5.331209e-02  5.882029e-02  -4.886968e-02  5.955733e-02  -4.940790e-02  9.922473e-02  -8.445919e-02  9.740268e-02  -8.391801e-02  9.698951e-02  -8.342227e-02  6.594338e-02  1.860428e-02  6.418981e-02  1.880486e-02  6.382626e-02  1.873521e-02
9.765000e+00  6.583697e-02  -5.332802e-02  5.872200e-02  -4.889282e-02  5.944641e-02  -4.942345e-02  9.904138e-02  -8.442087e-02  9.722522e-02  -8.387724e-02  9.681558e-02  -8.338661e-02  6.588558e-02  1.859709e-02  6.413028e-02  1.879619e-02  6.377234e-02  1.872695e-02
9.780000e+00  6.571558e-02  -5.334412e-02  5.862343e-02  -4.891608e-02  5.933540e-02  -4.943920e-02  9.885787e-02  -8.438284e-02  9.704755e-02  -8.383673e-02  9.664144e-02  -8.335121e-02  6.582733e-02  1.858984e-02  6.407034e-02  1.878749e-02  6.371794e-02  1.871869e-02
9.795000e+00  6.559400e-02  -5.336020e-02  5.852459e-02  -4.893930e-02  5.922427e-02  -4.945500e-02  9.867419e-02  -8.434492e-02  9.686967e-02  -8.379635e-02  9.646709e-02  -8.331590e-02  6.576879e-02  1.858246e-02  6.401014e-02  1.877870e-02  6.366321e-02  1.871032e-02
9.810000e+00  6.547212e-02  -5.337643e-02  5.842533e-02  -4.896268e-02  5.911291e-02  -4.947105e-02  9.849020e-02  -8.430728e-02  9.669144e-02  -8.375628e-02  9.629238e-02  -8.328087e-02  6.571019e-02  1.857521e-02  6.394994e-02  1.877007e-02  6.360843e-02  1.870212e-02
9.825000e+00  6.535010e-02  -5.339261e-02  5.832582e-02  -4.898603e-02  5.900146e-02  -4.948716e-02  9.830610e-02  -8.426975e-02  9.651306e-02  -8.371633e-02  9.611752e-02  -8.324595e-02  6.565106e-02  1.856798e-02  6.388924e-02  1.876151e-02  6.355308e-02  1.869400e-02
9.840000e+00  6.522783e-02  -5.340876e-02  5.822597e-02  -4.900935e-02  5.888983e-02  -4.950330e-02  9.812178e-02  -8.423230e-02  9.633438e-02  -8.367649e-02  9.594238e-02  -8.321109e-02  6.559161e-02  1.856069e-02  6.382827e-02  1.875291e-02  6.349739e-02  1.868584e-02
9.855000e+00  6.510534e-02  -5.342518e-02  5.812578e-02  -4.903290e-02  5.877803e-02  -4.951978e-02  9.793724e-02  -8.419524e-02  9.615546e-02  -8.363704e-02  9.576697e-02  -8.317662e-02  6.553163e-02  1.855329e-02  6.376679e-02  1.874425e-02  6.344113e-02  1.867762e-02
9.870000e+00  6.498268e-02  -5.344186e-02  5.802531e-02  -4.905669e-02  5.866611e-02  -4.953657e-02  9.775255e-02  -8.415855e-02  9.597632e-02  -8.359798e-02  9.559136e-02  -8.314250e-02  6.547112e-02  1.854585e-02  6.370479e-02  1.873560e-02  6.338427e-02  1.866941e-02
9.885000e+00  6.485981e-02  -5.345884e-02  5.792453e-02  -4.908074e-02  5.855405e-02  -4.955371e-02  9.756766e-02  -8.412232e-02  9.579696e-02  -8.355934e-02  9.541550e-02  -8.310878e-02  6.541010e-02  1.853828e-02  6.364232e-02  1.872684e-02  6.332690e-02  1.866109e-02
9.900000e+00  6.473666e-02  -5.347590e-02  5.782335e-02  -4.910481e-02  5.844175e-02  -4.957096e-02  9.738251e-02  -8.408626e-02  9.561726e-02  -8.352088e-02  9.523932e-02  -8.307520e-02  6.534874e-02  1.853063e-02  6.357955e-02  1.871803e-02  6.326915e-02  1.865272e-02
9.915000e+00  6.461322e-02  -5.349310e-02  5.772180e-02  -4.912899e-02  5.832924e-02  -4.958840e-02  9.719709e-02  -8.405048e-02  9.543727e-02  -8.348269e-02  9.506283e-02  -8.304187e-02  6.528701e-02  1.852285e-02  6.351645e-02  1.870913e-02  6.321100e-02  1.864427e-02
9.930000e+00  6.448958e-02  -5.351013e-02  5.761994e-02  -4.915298e-02  5.821656e-02  -4.960572e-02  9.701148e-02  -8.401468e-02  9.525704e-02  -8.344446e-02  9.488609e-02  -8.300848e-02  6.522483e-02  1.851482e-02  6.345292e-02  1.870001e-02  6.315238e-02  1.863560e-02
9.945000e+00  6.436566e-02  -5.352717e-02  5.751770e-02  -4.917697e-02  5.810368e-02  -4.962311e-02  9.682561e-02  -8.397902e-02  9.507652e-02  -8.340640e-02  9.470905e-02  -8.297520e-02  6.516241e-02  1.850672e-02  6.338920e-02  1.869085e-02  6.309350e-02  1.862689e-02
